date,rating,content
2014.11.05,10,"A simply breathtaking film, Interstellar completely blew my expectations out of the water. The Nolan brothers took a huge risk in making a film about space travel, but they succeeded. The movie was one of the most visually stimulating movies I've ever watched. Be prepared to stare in awe. Hans Zimmer didn't disappoint with his original scores for the movie as well. Just wave after wave of amazing CGI and music throughout the film is enjoyable just by itself. But what I enjoyed most was the fact that the movie sticks to the main theme of human survival and curiosity. Everything that happens always links back to those themes. Not everyone will like the movie; some of the plot twists and more bizarre explanations the Nolan brothers came up with will leave some laughing, confused, mad, and/or skeptical. After all, it is a movie on the unknown. But, the Nolan brothers outdid themselves. You have to understand that there is so much in space physics and astronautics that humans cannot even fathom. You have to understand that what the Nolan brothers came up with could be true or not be true; there's no way to know because they came up the best interpretation for the movie based on incomplete data.  TL;DR, one of the best movies made ever so go watch it. go in with an open mind and accept that humans do not know everything about space."
2022.07.04,0,I am a firm believer that Time Travel is real. I may not be able to explain it with eloquence but I know that stories like this are based off of some random authentic account.
2015.01.22,7,"There's a lot to like in this film. The way it uses real and theoretical science, the way it doesn't pander to the Star Wars fans by showing space as it is, a soundless void. There's a great deal of thought surrounding communication across time. Ultimately though the film is flawed in many ways. Let me list them: 1/ The idea that food crops are failing across the world and yet people are shown still eating wholesome meals...there is still gas for the cars and power stations still work is somewhat incongruous to me. 2/ Matthew McConaughey is just not the right person to have played the lead role. He seems too laconic and the way he mumbled his dialogue at times was downright annoying. 3/ I don't think the US would allow school books to be printed saying that the moon landings were a hoax designed to bankrupt Russia. Political correctness, I suppose, will probably become more intrusive in the future...but THAT intrusive? 4/ The 'incident' with Matt Damon ('Dr. Mann') is just ridiculous and muddies the storyline and the pace of the film. 5/ The robot design is so impractical as to be laughable. Even the B9 robot from the old TV show 'Lost in Space' would have worked better. 6/ Will Hollywood PLEASE pension off Mr. Zimmer and his theme-less exercises in going up and down the music scales to generate tension. Much of the 'music' was loud and not appropriate to scene and there really was no memorable theme at all. Goldsmith would be turning in his grave! I congratulate the Nolans for trying to make an intelligent SciFi film in these times of dross. They have succeeded in many ways but the film is not the masterpiece 2001 is."
2015.01.23,10,"Not so much film as much as strange milestone for Hollywood. With A-List stars and a final running length of about 3 hours. This in an age where Hollywood is so desperate for profit and fast turnover that even TV shows have more commercials and less content. How is this possible? Easy answer: Nolan Brothers. Look in a mirror, say those names 7 times quickly, the Hollywood Rule Book disappears. The bizarre length effectively gives the viewer not one but three entirely separate movies joined only by the title. This reviewer in particular was gob-smacked by the first movie, effectively from the beginning until the space flight, and wanted to jump to an alternate universe where the whole movie took place in that small town, post-apocalyptic setting. With the dust. And stray drones. And the school teachers who taught that the trip to the moon was just propaganda. I cannot over-emphasize how strange this is. Even though that was not the point of the film, I suggest the production company unintentionally created (in that first hour) the best sci-fi future-world ambiance in the history of film; and, unaware of what they had accidentally done, they just moved on. BTW, a number of futurists have said that in the early part of the 21st century the odds favor at least one major volcano going 'super,' or blowing for extended days or weeks. This will place ash/dust in the air will will cover the planet. Until this film, I never saw the image of what this might look like. Now I know. Wow.)  The second film is like every Star Trek film you have ever seen, but by way of Stanley Kubrick. Not bad, but nowhere near as much fun as the first portion, Another really really cool thing is the robot that resembles one of those ladder kits you buy at Home Depot, that can form a variety of shapes. Ultra cool. Until you finally get to the third and final movie (or Act) which is meant to have profound spiritual implications but in reality only works if you have been paying careful attention for the first two and a half hours. Which is itself a strange contradiction. But the whole film is full of contradictions. There is an Epilogue too (following the unstated theme of three Acts and an Epilogue). It is fun, it is moving, it connects with the viewer, and it makes no sense at all. There are plot holes in the Epilogue that you could lose a Black Hole in. Joke intended. So, there you go, one of the oddest and most contradictory films of all time. Oh, don't even bother trying to figure out how a society that can develop AI to a degree beyond anything ever seen in film before (the Costco ladder people) still has teachers that dispute the Moon Landing and doctors who can't deal with a cough. As I keep saying, a very strange movie. But a very powerful one *** REVIEW UPDATED OCT 2016**** Greetings from the year 2016. For those reading this from the far future when everyone who wishes it has instant access to the IMDb database, probably beamed right into the cortex, I am updating my review with this addenda: I confess I missed the point of the film on first viewing. After all, this is a Nolan Bros 3 hr opus which, sadly, never really achieved a proper audience and now is more or less lost to time, much like the characters in the story. On second viewing, I 'got' that this is basically a love story set against a sci-fi backdrop. The love of a father for his daughter, the growth of Man to a new dimensional experience where love itself is quantifiable - these are amazing concepts and this is an amazing movie."
2023.09.06,6,"I may upset & offend a few here, but I feel that the film has been part of its own hype. Where exactly would this film be without the special effects? I would consider myself someone who has a decent grasp of science, physics & astronomy, but the multi dimensional stuff was just annoying. Far too cliched, especially within the first hour with the secret base so close to Coopers farm. Let's assume within 1 day on dirt roads, & they are just about ready to launch, when he arrives, & has just enough time to go back to his farm. However, some attention to detail did seem spot on. There's no sound in a vacuum, something Hollywood seem to forget time & time again. Watched a second time recently, still really didn't do it for me. I'm a massive sci-fi fan but this wouldn't even appear in my top 10."
2022.03.20,4,"The premise here is relativity. Time vs gravity. The story, if there is one, is pointless. Christopher Nolan has surpassed Stanley Kubrick in making a visually stunning but ultimately pointless piece of Sci Fi nonsense. Nobody can give me a convincing explanation of 2001: A Space Odyssey, but in 1968 it was jaw dropping. Interstellar's problem is we've seen it all before, and Nolan is not Kubrick. Perhaps there is an analogy of the futility of life here, but it's spurious at best. This ranks with Prometheus as an incredibly beautiful waste of my time."
2014.11.07,10,"There used to be movies where the purpose of it might be giving entertainment, educating or enlightening them. But apart from most of the movies, 'Interstellar' is more than that. It is not a movie. You never realize that you spent 2 hrs 40 mins in the theater. It blends with you. It makes you a third person in the lives of the character watching then to go through all the experiences they have.  This is not a movie, this is an absolute experience that everyone should experience. It educates you, It questions you wit to the maximum level possible (How many of you understand quantum physics and Wave theory?) It raises an in-numerous questions even to the researchers who are the top in this domain, Is that possible? The answer is yes and no at the same time. For believers, it is possible as explains the paradoxes and decodes how it is possible and for non-believers, there are always questions that cant be answered.  Apart for science, the human connections are stupendous. It makes you to connect emotional not just to a character but to the future of the earth.  And the best part in the movie is subtlety in the picturing it. There is enormous possibility of making it more of a scifi journey showing colorful planets etc etc. But Nolan used what is required without going for too much unnecessary visual elevations.  The science, emotions, story & the screenplay are the best in the movie.  It is an experience that everyone should experience. Question your wits !?"
2020.12.08,10,After watching it i was paralyze for 3 hours. pure Epic!
2014.11.10,10,"Whether it is audacious or not, Whether it outdoes Kubrick's Odyssey or not,Whether it would get Oscar or not, That wont concern ! What matter is did I get the goosebumps or not while seeing ! And there it scores. You don't need to know General theory of Relativity. The Morse code, Wormholes, Spacetime can wait. you don't need to know physics at all. You just go to watch it and see the beauty of IMAX. Great performance from all those brilliant actors and actresses. And then the score by none other but the great Hans Zimmer ! But last, The Nolan brothers. Christopher Nolan delivers again. An epic voyage with lot of emotions. The astonishing cinematography is a pleasure to our eyes. Mankind is saved from destruction but it needs a great deal of courage and conviction. you get this here. Entering wormhole without violating physics is yet another milestone in the genre of science fiction. A monumental film with every aspects of life and science is depicted by Nolan."
2023.12.18,10,"'Interstellar' directed by Christopher Nolan was released in 2014. This film is about astronauts and scientists who went to another galaxy to find a new planet for human life. The soundtrack in the film keeps us focused and tense throughout the film. The plot is complex, fascinating and attention-grabbing from the beginning to the very end. Starring Matthew McConaughey, Anne Hathaway, Michael Caine and many others. Scientists go into space where they have discussions, disagreements, disputes. The main breakthrough in this film was the image of a black hole. As for me, this is the best film in Nolan's filmography. Soundtracks, special effects, characters, plot."
2022.05.16,10,"This is my all time favorite Movie. It looks astonishing, the story is deeply human and the actors all do a great job at leading through this emotional journey. 11/10."
2023.07.01,10,"What words could describe this movie? Non. But I must fill this box up with letters so here are some words for you. You dont watch a movie and see all these means in it: life, death, survival, hope, fear and joy all while the hero is trying to save the world but you feel as if this is a real story from our universe or from a parallel universe or from a non-parallel universe, it doesnt matter, what matters is that you feel that somewhere sometime this story could've happened or would happen. How do you make a story so imaginary yet feels as realistic as our existence? I guess its Murphys law. How do you have all these means in this movie but ultimately make me feel that it was just a movie about a father and his daughter? I am blown away. Every single time. Ive played this movie 10 times and the only thing that bothers me when I start losing myself in it is that it didn't grab all the oscars that year. But hey, I saw that movie called 'Everything Everywhere Everyone All Together' or something got all those Oscars and thought 'good riddance' Best movie Ive seen in my life. Only one that beats The Godfather."
2025.10.17,0,"The characters lack of complexity and real problems, I mean couldn't they have more of a real problem like having diarrea and coughing at the same time or Alzheimer with diarrea, I mean that's a real problem not just having to travel through the space and time and type shi. I will just let it like this because of my aunt Ricky, but my opinions about the movie will grow larger every time I watch it."
2018.06.10,7,As of 11 June 2018. It is a max 7/10 on a good day
2014.11.07,10,"If Memento was ambiguous, if The Prestige was smart, if Inception was deceiving, if The Batman Trilogy was a revelation, then Interstellar is hope-giving, inspiring, levitating, flabbergasting and more... It's a roller-coaster ride of transcendental thought process. Time as a relative theory, astrology as a whole, time-travel and lot other high level thinking is mandatory to go about the narration of this movie when our very little brain cells have a tough time differentiating between just a movie being watched in a cinema hall or being part of a galactic expedition. Interstellar is a science-fiction movie about a group of space travelers on a picaresque journey across the wormhole to find a habitable planet other than earth. Sounds familiar? We've had Blade Runner, A Space Odyssey, Contact or the recent Gravity along with numerous other ambitious takes on such top level prophecies, but what makes Interstellar a suffocating, impactive film? The amount of study that has gone into the making of the film is equivalent to a new find. Be it the concept of dimensions, futuristic world, or the unexplainable topics to the laymen, this story from the Nolan brothers is rather simple than all their previous outings. Interstellar in simple words, is a film about a father-daughter relationship.  Taking the 'Dust bowl' as a primary setting for the story to have a beginning, Mr. Cooper is a farmer by choice but a trained pilot and engineer by profession. He is a single father who still believes the plight of their blight filled earth can be taken over by inhabiting another planet. His bright daughter Murphy doesn't want him to go on a NASA powered voyage fearing his return. Let's stop it there on making a futile attempt of describing the story. Interstellar has propelled itself to the pinnacle by an undeniably superior story, astute screenplay and stellar performances from the uncanny yet stubborn Mathew McConaughey as Cooper the pilot, Anne Hathaway as Amelia a committed scientist, Micheal Caine as Dr. Brand the chief and Jessica Chaistan as Murphy the abandoned daughter. Double Negative has taken up the herculean task of doing the visual effects for a Nolan film and has re-created unseen visuals of the wormhole, the outer space, inhabited planets of the other galaxy and of course the beautiful earth. The graphics and other digitally composited elements in the film are pretty much the life-line for the film, making the unseen portions of outer space look so convincing to us and not a compromised, make-believe platform. How will the engines of a space shuttle sound, how is sound transmitted in a planet that has only 80% gravity, how does a button sound when it is pressed by a finger that has astronaut's gloves on it? Hans Zimmer can never get tired of writing top-class music scores. Be it the nail-biting sequence of the shuttle docking into the mother-ship or the take-off into the space or the scene where Cooper gets to watch a video sent from his family, the musical support in the film is a parachute like life-saver for such a hard-hitting story. He elevates the film and positions it to an unreachable height of excellence and creativity. Interstellar has been filmed with anamorphic 35mm and IMAX 70 mm to give a different visage for the story. Hoyte Van Hoytema's (what word could you think of to describe his skill) cinematography will become a standard procedure on how science-fictions are to be shot.  Made on a whopping budget of 165 million dollars, Nolan almost returned 10 million after filming from the original allocated budget. Private corn fields were bought and cultivated to be used as a major backdrop. Special IMAX cameras were made to shoot the interiors of the cockpit. Exclusively Robots were made for the film. 100 hours for rendering a single CG powered frame and what not first-timer for a film. Interstellar has started a race of its own for generation of film-makers to follow.  Einstein's general relativity, Morse code, rotating black-hole and lot other complexities are dealt in Interstellar, but it is an emotional tale about the cosmos of survival. This piece of writing has no spoilers and talks nothing about, how great the film is. It is just an immediate response"
2020.05.22,7,"Not Nolan's greatest work, Interstellar is a slow burn mind bender but it keeps you in the game until the end, and features stunning visuals and a great cast. Recommend to Nolan fans."
2014.11.11,5,"It's not a bad movie, but it's ordinary at best. Dialogue is very clumsy at times. It's too long, and way too much time is spent on explaining phenomenons that don't need to be explained. It could have been such an elegant and thought provoking movie, but instead it's dead set on explaining absolutely everything. It ruins the mystery, and the opportunity for me to use my own imagination. Unfortunately the time spent making sure that everyone in the audience understands the movie EXACTLY the way the director wants you to, is spent, at the expense of a good storyline and the development of believable characters and meaningful relationships. A funny idea, and a powerful soundtrack, just doesn't cut it for me. I was very underwhelmed and disappointed, but go see for yourself."
2015.04.08,9,"It may very well be the most remarkable film I've ever seen. Interstellar is a film which plays on your emotions more than anything else. Many people get caught up in the plot holes and the scientific inaccuracies, and thus, let these factors detract from what would otherwise be an incredible cinematic experience. Interstellar is a film to completely surrender yourself to - and let the sheer grandiosity and emotionality move you. Forget logic, forget science. This is art in its most fantastical and overwhelming form. A father's heart breaks as he realizes he's broken his daughter's heart - He has left her and does not know when he'll return. Nolan pulls every string in our heart with the emotion of the father- daughter relationship set against the backdrop of interstellar travel to save the human race. Interstellar will, I feel, become more appreciated as time passes, and will, I hope, one day be regarded as one of the greatest films ever made."
2023.10.02,10,"The father-daughter relationship of Interstellar is often overseen, yet Nolan did an extraordinary job in this domain with Matthew McConaughey perfectly executing it. As a father who has a daughter, I'm deeply impressed how Nolan touched on this subject every time I rewatch it. It's so deep, it almost gives an ideal blueprint of how to connect with your kids on an emotional and intellectual level, and how to be the right parent for them. Any father, especially with a daughter, would understand what I mean! :) It's pure gold. I have a very close relationship with my little daughter, we are best friends, in some way similar to that of Interstellar, and I've always tried to prioritize it, but I find myself always learning something new from Cooper and Murph. As a huge sci-fi fan, I'll even completely ignore the sci-fi part in this review! :))"
2015.04.09,9,"I was very interested in this movie, my expectations were very high, luckily I have been satisfied! I can't say it's a masterpiece because I found something that could have been better ( there's an apparent hole plot and some characters could have been realized better) The plot is very difficult and articulated, science is really complicated! Besides movie is very long, but it can not bore, rhythm grows up to the end. The photography is breakthaking, scenes are spectacular and do you not fell the long-duration! screenplay is fantastic, music is fundamental for the movie ( Hans Zimmer composed a fabulous soundtrack ). The special effects are perfect, worthy of an Oscar! Unfortunately, in my opinion, Interstellar has not had the attentions it deserves it's a film you have to see! 9/10 absolutely! not to be missed!"
2020.11.12,10,"Apart from the great cinematography, storyline and acting. Interstellar will keep you on the edge of your seat. The first time I watched it I was amazed that a film could be that awesome. Christopher Nolan is a true genius. After the first watching I promised myself that I had to wait 5 years to watch it again. And I did! For 5 years I ignored everything about Interstellar so I would forget it and watch it like the first time. It worked and it was as good as the first time! I could watch it over and over and never get bored"
2019.02.26,10,"This film has Drama, Action, Suspense, Emotions, Love, Environment Caring. Just Love it"
2023.02.18,10,"I've had a strange relationship with this movie over the years. I didn't have the chance to see it in movie theaters when it came out, but caught up with it on streaming release & immediately liked it except for some sections of jarring dialogue & unnecessary exposition - which admittedly took up only about 2% of the movie, but had an outsized effect on me because - well - I expected and desperately wanted perfection. When I viewed it the second time, I was even more angry with the Nolan team for the few mistakes of the film. After all, this was the movie I'd been waiting for someone to make for years. Why couldn't it have been perfect? I saw it a third time. Why, you may ask? Because despite the errors the story haunted me. And I had to admit to myself that it was beautifully executed & acted, with possibly the best soundtrack in movie history. It was on this viewing that I managed to just let go & relax into the film. I was stunned. How could I have missed this masterpiece? A complex, tightly knit, scientifically accurate story (Kip Thorne won the Nobel prize in physics later in 2017) that seemed to have been plucked right out of some fictional ether, instead of painstakingly worked out around a table in a story room. Some stories are like that; they feel more real than real, like they've always existed and were waiting for a hand to snatch them and gift them to us. It occurred to me too that some works of art, like this film, can have a sort of 'emergence' - that the whole is greater than the sum of its parts, and that it may well take time for a culture to come to recognize its true greatness. I see now that the flaws of this film are very small and actually don't matter at all. The movie's greatness transcends its own mistakes. I don't know if any movie will ever be made to match Interstellar. As sad as that makes me, I'm happy enough to just keep watching and re-watching. If you haven't seen it yet - I envy you."
2020.08.30,0,"Rating this film a 'masterpiece' on any scale is preposterous.Gushy, weepy and incoherent. Everyone is crying trying to figure out what dimension they are in and finally they discover it was all about them and they are in love and weep some more."
2015.06.05,7,"When it comes to endings and general philosophy of storytelling, you can distinguish between two kinds of fiction. The first is soothing, consolatory: characters may face dangers but at the end order is restored. The second is more problematic and offers no easy resolution; by the time the story is over, events have taken a major toll on those involved - maybe they have lost what they wanted, or their achievement is implied to be short-lived. Maybe they wonder if it was even worth it at all. The first kind of fiction is Spielberg, the other Kubrick; the first is Nolan of Memento, the other Nolan of Interstellar. Now, both kinds have their place and there is nothing wrong with more lighthearted fare; in fact, most of the time I'd rather watch a crackling popcorn flick like Raiders of the Lost Ark or Star Wars than a fine but bleak film like, say, The Deer Hunter. The trouble is when you try to mix these two kinds: the result will have major tonal problems. See Interstellar: in a story about entropy and loss, the kind of conclusion this film dishes out just feels wrong after the somber 150 minutes preceding it. It's fluffy and tone-deaf. Pity, because I was enjoying the movie. Acting is effective, with a solid McConaughey and an unusual supporting role for Damon; special mention to young Mackenzie Foy, who is fine as the protagonist's daughter. At its best, Interstellar provides moment of awe (the oceanic planet), compelling dilemmas, tension and pathos (the scene with Cooper leaving in bad terms with his daughter is moving); exposition is clunky-but-interesting in an Inception kind of way. But the movie lost me with its last act. When Hathaway's character (an astronaut) states, unironically, that in our universe love is a force stronger than time and space and then she turns out to be right... well, I'm both religious and a big softie so I should be on board with that... it is, however, both too bluntly expressed and turns into an ending which feels similar to the maudlin Nolan provided in The Dark Knight Rises, only it's even more inappropriate here. 6,5/10"
2015.04.02,10,"Cinematography is amazing. The only thing that top's it was the acting. Engaged from start to finish. Played with my heart and head like it was as simple as pulling strings! The physics was sound! Educational, the story line brilliant! The idea of playing with time in this fashion is bran spanking new. Mixing the idea of the afterlife with relativity to time being another dimension which can simply be traversed as if were an extra dimension and linking all these together....FANTASTIC! I'm definitely buying the DVD! No sob stories! No boring and predictable Hollywood romance! Just straight up brilliant story telling. You don't watch something for 2 hours+ and think, 'gosh, where did the time go', if the movie wasn't that awesome! Really cringe moment with Dr Man... but we see this is in real life all the time. The greats failing at the most pivotal of moments. You may be really smart... but this story is about how love and bravery and the shear will to fight for what is a deepest of core values of the human race - survival as a species."
2023.04.03,6,"A decent movie with a lot of production values and star power but at the end is just too surrealistic. You'll hear all the usual imdb rants: magnificent, a triumph, a masterpiece but its all overblown. Slowing a movie down making it mysterious and putting the stakes so high only gets you so far. The movies starts well and who can't get enough of Anne Hathaway's gorgeous face but like the heralded soundtrack after a while it is overhelming. Not every Christopher Nolan movie is a masterpiece from frame to frame. Not every action or lack of action has earth shattering consequence. Sometime its just a highly produced and directed movie that should of had a fresh pair of eyes look at the script before it went into production."
2014.11.11,5,"Firstly, I quite like the movie in terms of visuals and the sound track. About 10 minutes in though, I find myself wishing for sub-titles as the actors' voices are inaudible. (I like MM but where is Clooney when we need him?)  Now, the story idea is not half bad except Nolan misunderstood the meaning of Sci-Fi...the fiction part of 'Science Fiction' refers to the science portion of a narrative, not the human story. Leaps of faith can be justified with stretching science, especially in areas not fully understood/known by people. The human part of the story has to be true for the audience to relate to (unless there is a setting in the story for human evolution that makes them different to what we are now.)  Too many illogical human behaviours are just strung together to move this along and I believe Nolan hoped that the great visuals will distract us from thinking about what is going on. I will highlight a few that ruined the movie for me, even though plenty more were present. Watch out...spoilers below! 1)Murph had experienced the 'ghost' from a young age yet didn't know who it might be; yet, when we find out that the 'ghost' is Cooper, she suddenly comes to the same realisation?!? That is of course essential to the story or otherwise she will not take what he transmits seriously, yet there is no reason for her to link the 'ghost' to her father. He could have easily added a message of 'This is your dad' to her, but he never did; and even if he had, it wouldn't work with the younger Murph...if he had located the older Murph (when she was retrieving her stuff), then maybe it will make more sense...very lazy story telling here as it could have been easy to add (maybe 20 seconds of screen time?). This one thing is key to the later part of the movie and without it; the movie couldn't go along the lines it did. 2)Assuming we accept that Tor and Cooper did work out the mystery of the black hole that relates to their calculation and he transmitted all the data through her watch. Even if she did figure out that it's a message from her dad (or from someone important), she wasn't paying attention to the message. It is like tuning in to a radio talk show (on serious maths no less) mid-way through a program, there is no way for her to decipher the full message if she missed the first large chunk of what was sent. 3)He knew that the message 'Stay' wouldn't work to keep him on the ground. Shouldn't he try a different message? Of course, that would change history and likely Nolan didn't want to go near this paradox...but this is Sci-Fi and I'd welcome the debate that would bring...instead, he rehashes the same old, knowing it wouldn't work. 4)Young Murph was understandably upset with her dad when he left...but she becomes part of mission control? Hang on...she has firsthand knowledge of what her father is up to... she knows about plan A, Plan B and the importance of the mission...yet, she wouldn't send him a message? If she became someone outside the scientific field, I can at least accept her continued anger, but putting her in mission control makes it unacceptable. (She should at least be so upset that she wants no part of a mission control which sent her dad away. Otherwise, she should understand why he had to go. )  5) Murph has a space station named after her so she has some cloud on 'her' space station. When she suggested that Coop goes to Brand, she could help with getting him a spacecraft. Instead, he had to steal one...really? Security is not a concern in the future? A guy who has been out of the loop for almost a century just walks into and starts up a craft, knows all the correct codes to open air locks and even the way out?? (Maybe unlike now, aerospace technology does not improve in a century?)  The above really killed the movie for me. Sidenotes: A) If according to their plan, skimming just outside the gravity field to go into the water planet quickly, they surely didn't spend 3+ hours there. How did it translate to 23 years? (Well, I spent almost 3 hours watching this nonsense, so maybe it is possible. Not in the way it was shown though.)  B) If all of Cooper's electronics failed on entering the black hole, how did TOR survive? TOR is fully electronics! Poor story telling as this could be explained under sci-fi rules yet wasn't done. C) Why would Murph travel 2 years to the space station, with all her family in tow, to visit her father...yet on seeing him, sends him away? D) Dr Mann and Cooper walked to the edge of the cliff...yet Brand takes a few minutes on a spacecraft to reach there? She took so long that Dr Mann had the time to WALK back to the station to board the other spacecraft, before they FLY back. Ridiculous! (Nolan, this is not a commercial flight... flying cannot be so much slower than walking by any stretch of the imagination.)  Overall, without a logical human story, Interstellar is just a decent visual and sound show...its almost 3 hours play time is too long when audience is not absorbed into the tale. I gave it a 5 because I did enjoy some part of the movie (the effects and sound), otherwise, it would get a 3.5 out of 10. Almost 3 hours in a cinema is way too much for this lazily told story. (Plus, there's a chance you'll age 23 years.) I sure wouldn't watch it again."
2015.04.02,10,"'Interstellar' was and is a masterpiece. Rather than watching a film, the movie simply feels like an experience that not only requires thinking and thought process, yet also creates an experience of a variety of emotions. The film is perfectly crafted with an extremely talented cast, a deeply interesting plot and idea, a score of music that ties the whole film together with a perfect bow, and stunning and incredibly realistic visuals that make you seriously wonder if you are in the movie with McConaughey. Speaking of McConaughey, he and Hathaway simply shine, yet the rest of the cast does a phenomenal job, making the movie a powerful piece acting wise. I suggest this movie to anyone and everyone, and it is perhaps the best Nolan film out there."
2021.05.22,10,"This movie is outrageously brilliant in its concept, and delivery. The concept is so intricate yet beautiful. This is one of the best pieces of art ever made."
2014.11.12,9,"Yup Nolan did it again and this time he has taken his movie to another dimension.!! 'Interstellar' is the story of a man trying to save his family and then saving humanity from extinction. Its full of space adventure and breath-taking actions on some of the most beautiful and unrealistic locations around the UNIVERSE.  To realize Nolan's master-piece it Is better if polish our ideas about space-time theory. We know space is defined in 3 dimensions and Einstein in his theory of relativity uses Time as the 4th dimension. But Scientists in the movie realize that Gravity has the tendency to flow across all these 4 dimensions and thus Gravity is designated to be the Fifth Dimension. It is believed that whoever holds to understand and master the knowledge of this 5 dimensions will be able to move anywhere in Time and Space. In this movie a certain species referred as 'THEY' has the knowledge of this five dimensions and it is THEM who wants Humans to save themselves. In the film various Scientific and Astronomical theories are used, and it will help if viewers have a brief idea about them too. Murphy's law- It is an adage or epigram that is typically stated as: Anything that can go wrong will go wrong. A statement relating possibilities with Certainty. Worm hole- It is a bridge, a hypothetical topological feature of space-time that would fundamentally be a shortcut through space-time. A wormhole is much like a tunnel with two ends, each in separate points in space-time. Though undiscovered, Some believe that wormhole could be used to travel through galaxies. Black hole- It is a region of space-time from which gravity prevents anything, including light, from escaping. The boundary of the region from which no escape is possible is called the event horizon. Inside the hole what happens is still a mystery, and that's where Nolan's creativity brings about. The movie is filled with unproved theories and unrealistic scenarios. But the way Nolan has directed it, you wont want to blink you eyes even for a moment. The graphics are, no doubt, marvelous. The cast did a stupendous job and . Though laws has been broken to keep the ending sweet, it is well deserved as LOVE has no rules and no dimensions. Conclusion: Watch it again and again.. and it gets better and better.!"
2014.11.12,10,"Similar to at least one of my fellow reviewers, this is my first review. If it happens to be my last as well, I wouldn't mind. This movie warrants a review. The night before seeing 'Interstellar', I had watched Stanley Kubrick's '2001: A Space Odyssey,' which may have been the best movie of its decade/century as well. I was blown away by the beauty and grandeur of Kubrick's masterpiece, and I was worried that seeing it so soon before 'Interstellar' would lead me to great disappointment in Nolan's film. Fortunately, this is NOT the case. 'Interstellar' lived up to Kubrick's 'Odyssey' and will be one of my favorite movies of all time. Nolan's movie certainly didn't surpass 'Odyssey'; the two occupy a very different space (no pun intended) in my mind and in the annals of cinema. I can say with confidence that the two of these movies have illustrated the glory of what can be achieved in a sci-fi film, and they cause all others to pale in comparison. Even the recently- released and acclaimed 'Gravity' has no such weight compared to these two masterpieces (another great pun).  Without spoiling any of the film, I would like to discuss some details that impressed me. The score is phenomenal, the acting is powerful, and the special effects are superb. But perhaps my favorite aspect of the movie are the apparent nods to Kubrick's 'Odyssey' which made the dual-experience even more significant. Certain elements of the film reminded me of Kubrick's 'Jupiter and Beyond the Infinite' sequence, the mysterious monoliths, even the legendary HAL-9000. Even with these slight similarities, so much of the movie was different, and in enough ways bolder, such that 'Interstellar' feels incredibly fresh and original. Christopher Nolan co-wrote AND directed this film, which only further solidifies his status as one of the greatest directors of our generation. Even with his hard-to-match lineup of prior successes, this movie is a phenomenal standout. The run-time felt very appropriate, and just like 'Odyssey,' I was pleased with how many things were addressed after what seemed like logical stopping points. Please treat yourself to a theater experience of 'Interstellar.' If you love sci-fi, if you love the realities of space and astronomy, even if you only love great film making, you will love this movie."
2023.01.16,10,"Well, well... where to start?! This one stays in my heart and head for a lifetime. It's been almost 9 years since the release of the film, and still it gives me that emotion I felt in the movie theater for the the first time watching it, especially on IMAX. Christopher Nolan delivered another instant classic with an unforgettably beautiful and touching soundtrack by Hans Zimmer. It's a very deep and complex story, but once you understand what you've just seen, you realize how magnificent it is. Somehow, in a good way, this movie changed my life and I am grateful for it! Truly he best film I've ever watched or felt. P. S. I'm a film editor and someday I (hope) will work with Nolan. :))"
2021.06.10,10,"Truly a masterpiece. One of my personal top 2 movies of all time. This movie is suspenseful, makes you think afterwards, is emotional, contains all kinds of exciting twists, has one of the greatest soundtracks I have ever heard.... I could go on and on..."
2016.02.14,6,"i was expecting to see an exciting sci-fi film which will keep you watching till the end due to its high rating, but it was a disappointment.  it has several problems in no particular order. 1. the robot's design is too simple and ugly. it was basically a square with a computer screen in it. if people can send spaceship beyond the moon, shouldn't the robots have more functions? this ugly robot doesn't even have two hands. it can't really do anything other than talking.  2. the robot's voice sounds just like matt damon. i thought that they want to save money, so they just used the same actor. it made the film sounded cheap. 3. cooper the character didn't do anything scientific, all of sudden, he was flying a spaceship into the deep space? that didn't make sense. 4. lack of asians. in 2016, black people are protesting lack of 'diversity' in Oscar, this film didn't have any Asian faces in it. there are more Asian scientists than blacks . this film failed to hire Asian actors."
2022.02.08,10,"One of My favorite movie of all time. An amazing mind boggling adventure that only Christopher Nolan could pull off. On top of that Hans Zimmer's score is absolutely exceptional and one of my all time favourites. A great story, too. Nolan just did it again and can score another great film. A true Masterpiece."
2014.11.22,7,"I could not wait to find a cinema that showed this movie, especially after two of my close friends went as far as to saying that it was beyond a doubt one of the best movies of all time. Honestly, I don't think it's the case. It will be one of the top movies of the year but that's about it. Christopher Nolan seems to feel the need to explain to us every single thing that happens, every step of the way so we don't get lost. It becomes a little annoying as the movie progresses. Another thing that makes this movie lose a couple of points is that hippie conversation around the half way point, where Anne Hathaway says something along the lines of 'nothing is more powerful than love'. Please! Get serious! On the positive side, the last few minutes of the movie are quite spectacular visually. Probably better than Gravity.  All in all, considering the type of movies that get done these days, Interstellar is definitely one to watch."
